class,order,family,genus,species,adult_body_mass_g,maximum_longevity_y,litter_or_clutch_size_n,female_maturity_d,birth_or_hatching_weight_g
Aves,Columbiformes,Columbidae,Ducula,aenea,587.0,,1.2,,
Aves,Columbiformes,Columbidae,Ducula,badia,490.5,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,bakeri,394.0,,,,
Aves,Columbiformes,Columbidae,Ducula,basilica,436.0,,,,
Aves,Columbiformes,Columbidae,Ducula,bicolor,457.55,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,brenchleyi,380.0,,,,
Aves,Columbiformes,Columbidae,Ducula,carola,289.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,chalconota,501.75,,,,
Aves,Columbiformes,Columbidae,Ducula,concinna,812.5,,,,
Aves,Columbiformes,Columbidae,Ducula,finschii,346.0,,,,
Aves,Columbiformes,Columbidae,Ducula,forsteni,510.0,,,,
Aves,Columbiformes,Columbidae,Ducula,goliath,600.0,,,,
Aves,Columbiformes,Columbidae,Ducula,lacernulata,,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,latrans,,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,melanochroa,665.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,mullerii,610.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,myristicivora,577.5,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,neglecta,671.0,,,,
Aves,Columbiformes,Columbidae,Ducula,nicobarica,587.0,,1.2,,
Aves,Columbiformes,Columbidae,Ducula,oceanica,373.0,,,,
Aves,Columbiformes,Columbidae,Ducula,pacifica,395.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,perspicillata,671.0,,,,
Aves,Columbiformes,Columbidae,Ducula,pinon,756.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,pistrinaria,513.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,poliocephala,560.5,,,,
Aves,Columbiformes,Columbidae,Ducula,radiata,295.0,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,rosacea,386.5,,,,
Aves,Columbiformes,Columbidae,Ducula,rubricera,657.25,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,rufigaster,436.0,,,,
Aves,Columbiformes,Columbidae,Ducula,spilorrhoa,458.73,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,subflavescens,458.73,,1.0,,
Aves,Columbiformes,Columbidae,Ducula,whartoni,547.67,,2.0,,
Aves,Columbiformes,Columbidae,Ducula,zoeae,568.0,,,,
Aves,Columbiformes,Columbidae,Ectopistes,migratorius,298.5,15.0,1.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,beccarii,65.4,,1.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,crinigera,192.5,,1.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,erythroptera,113.5,,,,
Aves,Columbiformes,Columbidae,Gallicolumba,jobiensis,136.0,,2.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,luzonica,196.0,,2.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,platenae,,,2.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,rubescens,60.0,,,,
Aves,Columbiformes,Columbidae,Gallicolumba,rufigula,132.0,,1.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,sanctaecrucis,,,1.0,,
Aves,Columbiformes,Columbidae,Gallicolumba,stairi,171.0,,1.4,,
Aves,Columbiformes,Columbidae,Gallicolumba,tristigmata,275.0,,,,
Aves,Columbiformes,Columbidae,Gallicolumba,xanthonura,111.8,,,,
Aves,Columbiformes,Columbidae,Geopelia,cuneata,31.55,,2.0,,
Aves,Columbiformes,Columbidae,Geopelia,humeralis,128.65,,2.0,,
Aves,Columbiformes,Columbidae,Geopelia,maugeus,51.88,14.0,2.0,,
Aves,Columbiformes,Columbidae,Geopelia,placida,48.9,14.0,2.0,,
Aves,Columbiformes,Columbidae,Geopelia,striata,51.88,14.0,2.0,,
Aves,Columbiformes,Columbidae,Geophaps,lophotes,204.7,,2.0,,
Aves,Columbiformes,Columbidae,Geophaps,plumifera,90.5,,2.0,,
Aves,Columbiformes,Columbidae,Geophaps,scripta,220.35,,2.0,,
Aves,Columbiformes,Columbidae,Geophaps,smithii,194.0,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,albifacies,243.25,,1.4,,
Aves,Columbiformes,Columbidae,Geotrygon,caniceps,192.0,,1.4,,
Aves,Columbiformes,Columbidae,Geotrygon,carrikeri,268.75,,1.0,,
Aves,Columbiformes,Columbidae,Geotrygon,chiriquensis,301.5,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,chrysia,164.75,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,costaricensis,254.0,,,,
Aves,Columbiformes,Columbidae,Geotrygon,frenata,301.0,,1.0,,
Aves,Columbiformes,Columbidae,Geotrygon,goldmani,258.0,,,,
Aves,Columbiformes,Columbidae,Geotrygon,lawrencii,220.0,,1.0,,
Aves,Columbiformes,Columbidae,Geotrygon,leucometopia,173.0,,1.4,,
Aves,Columbiformes,Columbidae,Geotrygon,linearis,261.0,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,montana,135.0,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,mystacea,204.0,,1.4,,
Aves,Columbiformes,Columbidae,Geotrygon,purpurata,203.0,,,,
Aves,Columbiformes,Columbidae,Geotrygon,saphirina,203.0,,,,
Aves,Columbiformes,Columbidae,Geotrygon,veraguensis,160.0,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,versicolor,225.0,,2.0,,
Aves,Columbiformes,Columbidae,Geotrygon,violacea,96.0,,2.0,,
Aves,Columbiformes,Columbidae,Goura,cristata,2000.0,,1.0,,
Aves,Columbiformes,Columbidae,Goura,scheepmakeri,2235.0,,,,
Aves,Columbiformes,Columbidae,Goura,victoria,2192.0,,,,
Aves,Columbiformes,Columbidae,Gymnophaps,albertisii,259.0,,1.0,,
Aves,Columbiformes,Columbidae,Gymnophaps,mada,334.0,,,,
Aves,Columbiformes,Columbidae,Gymnophaps,solomonensis,341.25,,,,
Aves,Columbiformes,Columbidae,Gymnophaps,stalkeri,334.0,,,,
Aves,Columbiformes,Columbidae,Hemiphaga,chathamensis,652.5,,1.0,,
Aves,Columbiformes,Columbidae,Hemiphaga,novaeseelandiae,652.5,,1.0,,
Aves,Columbiformes,Columbidae,Henicophaps,albifrons,247.0,,,,
Aves,Columbiformes,Columbidae,Leptotila,battyi,170.0,,,,
Aves,Columbiformes,Columbidae,Leptotila,cassinii,157.25,,2.0,,
Aves,Columbiformes,Columbidae,Leptotila,jamaicensis,164.75,,2.0,,
Aves,Columbiformes,Columbidae,Leptotila,megalura,218.0,,2.0,,
Aves,Columbiformes,Columbidae,Leptotila,ochraceiventris,146.0,,,,
Aves,Columbiformes,Columbidae,Leptotila,pallida,151.67,,1.7,,
Aves,Columbiformes,Columbidae,Leptotila,plumbeiceps,171.0,,,,
Aves,Columbiformes,Columbidae,Leptotila,rufaxilla,154.33,,1.7,,
Aves,Columbiformes,Columbidae,Leptotila,verreauxi,147.5,8.6,2.0,,
Aves,Columbiformes,Columbidae,Leptotila,wellsi,200.0,,,,
Aves,Columbiformes,Columbidae,Leucosarcia,melanoleuca,429.08,16.3,2.0,,
Aves,Columbiformes,Columbidae,Lopholaimus,antarcticus,497.0,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,amboinensis,236.75,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,emiliana,236.75,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,mackinlayi,91.0,,1.4,,
Aves,Columbiformes,Columbidae,Macropygia,nigrirostris,87.55,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,phasianella,236.75,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,ruficeps,82.78,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,rufipennis,257.0,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,tenuirostris,207.25,,1.0,,
Aves,Columbiformes,Columbidae,Macropygia,unchall,168.0,,1.2,,
Aves,Columbiformes,Columbidae,Metriopelia,aymara,62.95,,,,
Aves,Columbiformes,Columbidae,Metriopelia,ceciliae,54.75,,,,
Aves,Columbiformes,Columbidae,Metriopelia,melanoptera,100.0,,,,
Aves,Columbiformes,Columbidae,Nesoenas,mayeri,315.0,,2.0,,
Aves,Columbiformes,Columbidae,Nesoenas,picturata,181.5,,2.0,,
Aves,Columbiformes,Columbidae,Ocyphaps,lophotes,204.5,6.167,2.0,,
Aves,Columbiformes,Columbidae,Oena,capensis,40.6,,2.005,,
Aves,Columbiformes,Columbidae,Otidiphaps,nobilis,500.0,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,caribaea,250.0,,,,
Aves,Columbiformes,Columbidae,Patagioenas,cayennensis,229.17,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,corensis,272.5,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,fasciata,352.5,29.2,1.075,492.962,
Aves,Columbiformes,Columbidae,Patagioenas,flavirostris,271.0,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,inornata,365.0,,1.4,,
Aves,Columbiformes,Columbidae,Patagioenas,leucocephala,247.0,14.417,1.5,365.0,
Aves,Columbiformes,Columbidae,Patagioenas,maculosa,336.75,,1.4,,
Aves,Columbiformes,Columbidae,Patagioenas,nigrirostris,176.0,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,oenops,265.0,,,,
Aves,Columbiformes,Columbidae,Patagioenas,picazuro,292.5,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,plumbea,173.5,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,speciosa,262.0,,1.0,,
Aves,Columbiformes,Columbidae,Patagioenas,squamosa,311.75,,1.4,,
Aves,Columbiformes,Columbidae,Patagioenas,subvinacea,170.0,,1.0,,
Aves,Columbiformes,Columbidae,Petrophassa,albipennis,129.5,,1.945,,
Aves,Columbiformes,Columbidae,Petrophassa,rufipennis,158.95,,1.93,,
Aves,Columbiformes,Columbidae,Phapitreron,amethystinus,145.0,,,,
Aves,Columbiformes,Columbidae,Phapitreron,brunneiceps,145.5,,,,
Aves,Columbiformes,Columbidae,Phapitreron,cinereiceps,145.5,,,,
Aves,Columbiformes,Columbidae,Phapitreron,leucotis,110.32,,,,
Aves,Columbiformes,Columbidae,Phaps,chalcoptera,338.5,,1.915,,
Aves,Columbiformes,Columbidae,Phaps,elegans,211.18,,2.0,,
Aves,Columbiformes,Columbidae,Phaps,histrionica,290.0,,2.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,aurantiifrons,154.25,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,bernsteinii,,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,chalcurus,84.5,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,cinctus,377.5,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,coralensis,84.5,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,coronulatus,78.3,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,dupetithouarsii,100.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,epius,142.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,eugeniae,112.88,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,fischeri,177.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,greyi,83.5,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,huttoni,130.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,hyogastrus,143.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,insolitus,115.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,insularis,103.5,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,iozonus,114.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,jambu,135.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,leclancheri,169.5,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,luteovirens,,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,magnificus,190.5,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,mangoliensis,142.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,marchei,326.25,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,melanospilus,92.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,merrilli,263.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,nainus,47.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,occipitalis,234.75,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,ornatus,163.25,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,pelewensis,93.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,perlatus,210.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,perousii,93.5,,1.4,,
Aves,Columbiformes,Columbidae,Ptilinopus,porphyraceus,103.2,,1.4,,
Aves,Columbiformes,Columbidae,Ptilinopus,porphyreus,168.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,pulchellus,73.0,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,purpuratus,91.62,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,regina,99.28,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,richardsii,103.88,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,rivoli,149.0,,2.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,roseicapilla,91.2,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,solomonensis,109.7,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,subgularis,142.0,,,,
Aves,Columbiformes,Columbidae,Ptilinopus,superbus,117.75,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,tannensis,209.75,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,victor,,,1.0,,
Aves,Columbiformes,Columbidae,Ptilinopus,viridis,117.5,,1.0,,
Aves,Columbiformes,Columbidae,Reinwardtoena,browni,303.0,,,,
Aves,Columbiformes,Columbidae,Reinwardtoena,crassirostris,259.0,,,,
Aves,Columbiformes,Columbidae,Reinwardtoena,reinwardti,278.0,,,,
Aves,Columbiformes,Columbidae,Spilopelia,chinensis,159.0,9.8,2.0,,6.4
Aves,Columbiformes,Columbidae,Spilopelia,senegalensis,101.0,5.75,2.0,363.468,5.0
Aves,Columbiformes,Columbidae,Starnoenas,cyanocephala,220.0,,,,
Aves,Columbiformes,Columbidae,Streptopelia,bitorquata,155.0,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,capicola,147.75,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,decaocto,154.7,17.9,2.0,364.234,
Aves,Columbiformes,Columbidae,Streptopelia,decipiens,147.5,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,hypopyrrha,158.0,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,lugens,155.0,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,orientalis,233.75,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,reichenowi,119.0,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,roseogrisea,153.5,12.0,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,semitorquata,222.5,,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,tranquebarica,103.0,5.333,2.0,,
Aves,Columbiformes,Columbidae,Streptopelia,turtur,134.25,13.2,2.0,364.234,
Aves,Columbiformes,Columbidae,Streptopelia,vinacea,110.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,affinis,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,apicauda,217.5,,2.0,,
Aves,Columbiformes,Columbidae,Treron,aromaticus,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,australis,225.5,,1.75,,
Aves,Columbiformes,Columbidae,Treron,axillaris,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,bicinctus,174.25,,2.0,,
Aves,Columbiformes,Columbidae,Treron,calvus,198.5,,1.88,,
Aves,Columbiformes,Columbidae,Treron,capellei,404.75,,2.0,,
Aves,Columbiformes,Columbidae,Treron,chloropterus,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,curvirostra,137.25,,,,
Aves,Columbiformes,Columbidae,Treron,floris,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,formosae,140.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,fulvicollis,167.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,griseicauda,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,griveaudi,225.5,,1.75,,
Aves,Columbiformes,Columbidae,Treron,olax,77.0,,,,
Aves,Columbiformes,Columbidae,Treron,phayrei,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,phoenicopterus,236.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,pompadora,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,psittaceus,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,seimundi,158.0,,,,
Aves,Columbiformes,Columbidae,Treron,sieboldii,245.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,sphenurus,210.0,,1.7,,
Aves,Columbiformes,Columbidae,Treron,teysmannii,234.0,,2.0,,
Aves,Columbiformes,Columbidae,Treron,vernans,132.75,,,,
Aves,Columbiformes,Columbidae,Treron,waalia,261.25,,1.45,,
Aves,Columbiformes,Columbidae,Trugon,terrestris,400.0,,1.0,,
Aves,Columbiformes,Columbidae,Turacoena,manadensis,212.5,,,,
Aves,Columbiformes,Columbidae,Turtur,abyssinicus,62.85,,2.0,,
Aves,Columbiformes,Columbidae,Turtur,afer,64.3,,2.0,,
Aves,Columbiformes,Columbidae,Turtur,brehmeri,119.25,,1.45,,
Aves,Columbiformes,Columbidae,Turtur,chalcospilos,59.68,,2.0,,
Aves,Columbiformes,Columbidae,Turtur,tympanistria,69.15,,2.0,,
Aves,Columbiformes,Columbidae,Uropelia,campestris,35.2,,,,
Aves,Columbiformes,Columbidae,Zenaida,asiatica,153.0,25.0,2.0,365.0,7.7
Aves,Columbiformes,Columbidae,Zenaida,auriculata,110.75,,2.0,,
Aves,Columbiformes,Columbidae,Zenaida,aurita,159.0,6.333,2.0,,
Aves,Columbiformes,Columbidae,Zenaida,galapagoensis,113.08,,2.0,,
Aves,Columbiformes,Columbidae,Zenaida,graysoni,191.0,,,,
Aves,Columbiformes,Columbidae,Zenaida,macroura,119.0,31.333,2.0,136.312,5.0
Aves,Columbiformes,Columbidae,Zenaida,meloda,153.0,25.0,2.0,365.0,7.7
Aves,Coraciiformes,Alcedinidae,Actenoides,bougainvillei,188.0,,,,
Aves,Coraciiformes,Alcedinidae,Actenoides,concretus,73.95,,,,
Aves,Coraciiformes,Alcedinidae,Actenoides,hombroni,126.5,,,,
Aves,Coraciiformes,Alcedinidae,Actenoides,lindsayi,93.5,,,,
Aves,Coraciiformes,Alcedinidae,Alcedo,atthis,31.4,21.0,6.5,365.0,
Aves,Coraciiformes,Alcedinidae,Alcedo,euryzona,42.9,,,,
Aves,Coraciiformes,Alcedinidae,Alcedo,meninting,19.55,,,,
Aves,Coraciiformes,Alcedinidae,Alcedo,quadribrachys,34.9,,5.5,,
Aves,Coraciiformes,Alcedinidae,Alcedo,semitorquata,40.0,,3.5,,
Aves,Coraciiformes,Alcedinidae,Alcedo,vintsioides,19.75,,,,
Aves,Coraciiformes,Alcedinidae,Ceryle,alcyon,152.17,,6.5,365.25,
Aves,Coraciiformes,Alcedinidae,Ceryle,rudis,84.4,5.0,5.0,363.468,
Aves,Coraciiformes,Alcedinidae,Ceyx,argentatus,17.9,,,,
Aves,Coraciiformes,Alcedinidae,Ceyx,azureus,34.38,,5.6,,
Aves,Coraciiformes,Alcedinidae,Ceyx,cyanopectus,21.5,,,,
Aves,Coraciiformes,Alcedinidae,Ceyx,erithaca,18.18,,,,
Aves,Coraciiformes,Alcedinidae,Ceyx,fallax,18.0,,,,
Aves,Coraciiformes,Alcedinidae,Ceyx,lepidus,25.12,,,,
Aves,Coraciiformes,Alcedinidae,Ceyx,melanurus,22.88,,,,
Aves,Coraciiformes,Alcedinidae,Ceyx,pusillus,13.65,,4.5,,
Aves,Coraciiformes,Alcedinidae,Ceyx,websteri,67.0,,,,
Aves,Coraciiformes,Alcedinidae,Chloroceryle,aenea,14.85,,3.5,,
Aves,Coraciiformes,Alcedinidae,Chloroceryle,amazona,126.75,,3.75,,
Aves,Coraciiformes,Alcedinidae,Chloroceryle,americana,33.87,5.0,4.5,,
Aves,Coraciiformes,Alcedinidae,Chloroceryle,inda,53.78,,,,
